,comments,created_time,id,likes,link,message,shares,type
0,11,2017-12-25T16:00:00+0000,174259145987694_1590945920985669,110,https://www.facebook.com/ToshibaUSA/photos/a.230361817044093.55615.174259145987694/1590945714319023/?type=3,May your day be merry & bright. 🎄🎅🏼,1,photo
1,9,2017-12-20T16:00:00+0000,174259145987694_1590937464319848,71,https://www.facebook.com/ToshibaUSA/photos/a.230361817044093.55615.174259145987694/1590937284319866/?type=3,Make sure you have enough time to wrap all the Toshiba Hard Drives you are planning to give away this holiday season! 🎅🏼😉    http://amzn.to/2xFZEUK,2,photo
2,8,2017-12-13T16:00:00+0000,174259145987694_1590935430986718,62,https://www.facebook.com/ToshibaUSA/photos/a.230361817044093.55615.174259145987694/1590935100986751/?type=3,Who says gadget gifts can’t be stylish? Shop Toshiba Hard Drives: http://amzn.to/2xFZEUK,4,photo
3,16,2017-12-08T16:00:01+0000,174259145987694_1590932364320358,98,https://www.facebook.com/ToshibaUSA/photos/a.230361817044093.55615.174259145987694/1590932217653706/?type=3,Storing your happy memories is easier when your laptop is fast! Make sure you have a Toshiba L200 Internal Mobile Hard Drive installed.,11,photo
4,6,2017-12-06T16:00:00+0000,174259145987694_1590930014320593,66,https://www.facebook.com/ToshibaUSA/photos/a.230361817044093.55615.174259145987694/1590929910987270/?type=3,To do list: ✔Buy a Canvio® Basics.  ✔Store all of your favorite memories. To shop online visit: http://bit.ly/2yej3wn,4,photo
5,11,2017-12-05T17:35:50+0000,174259145987694_1502775879802674,112,https://www.facebook.com/ToshibaUSA/photos/a.230361817044093.55615.174259145987694/1502775879802674/?type=3,"Hello, gorgeous. The Portégé X20W with Windows 10 Pro deliver facial recognition to boost security & bypasses passwords & defeat hackers. #WindowsPro http://bit.ly/2wrbTEw",9,photo
6,6,2017-12-01T17:38:28+0000,174259145987694_1594065797340348,87,http://tech.mg/dSGDiE,See what BizTech Magazine had to day about the Portégé X20W http://tech.mg/dSGDiE,11,link
7,4,2017-11-28T17:48:55+0000,174259145987694_1516489488431313,110,https://www.facebook.com/ToshibaUSA/photos/a.230361817044093.55615.174259145987694/1516489488431313/?type=3,Socialize your searches. Mark up cool web pages to share using Portégé X20W with TruPen and Windows Ink. #WindowsPro http://bit.ly/2vBRsr6,8,photo
8,14,2017-11-27T23:17:03+0000,174259145987694_1589836801096581,95,https://www.facebook.com/ToshibaUSA/photos/a.230361817044093.55615.174259145987694/1589836607763267/?type=3,"Get amazing savings on Toshiba’s 12-, 13-, 14- & 15-inch laptops for a limited time. http://bit.ly/2krL2GG  #hotdeals",12,photo
9,3,2017-11-24T16:00:00+0000,174259145987694_1572236099523318,74,https://www.facebook.com/ToshibaUSA/photos/a.230361817044093.55615.174259145987694/1572235906190004/?type=3,Stock up on your storage essentials during Black Friday! To shop online visit: http://amzn.to/2xFZEUK,3,photo
10,5,2017-11-16T16:50:14+0000,174259145987694_1579362478810680,70,https://www.facebook.com/ToshibaUSA/photos/a.230361817044093.55615.174259145987694/1579362415477353/?type=3,"Not only does the X300 Internal Hard Drive deliver incredible speed, it also gives you quick access to all your favorite titles. 🎮  To shop online visit: http://amzn.to/2zV57YE",7,photo
11,1,2017-11-15T19:00:00+0000,174259145987694_1572233912856870,72,https://www.facebook.com/ToshibaUSA/photos/a.230361817044093.55615.174259145987694/1572233826190212/?type=3,"Not only does the X300 Internal Hard Drive deliver incredible speed, it also gives you quick access to all your favorite titles. 🎮  To shop online visit: http://amzn.to/2zV57YE",6,photo
12,2,2017-11-14T17:50:33+0000,174259145987694_1516493235097605,82,https://www.facebook.com/ToshibaUSA/photos/a.230361817044093.55615.174259145987694/1516493235097605/?type=3,"Get “handy” with your Portégé X20W. Tap, pinch or swipe to navigate within your Microsoft Edge browser. Or activate Cortana! #WindowsPro http://bit.ly/2vBRsr6",5,photo
13,3,2017-11-13T18:36:48+0000,174259145987694_1576680832412178,40,https://www.facebook.com/ToshibaUSA/photos/a.230361817044093.55615.174259145987694/1576676072412654/?type=3,Get Computer Shopper Editor’s Choice winner the Portégé X20W for $200 OFF. http://bit.ly/2krL2GG   #hotdeals,2,photo
14,6,2017-11-10T23:36:11+0000,174259145987694_1574052856008309,39,https://www.facebook.com/ToshibaUSA/photos/a.230361817044093.55615.174259145987694/1574050529341875/?type=3,"From A Series to Z Series, Toshiba has the laptops to fit your needs and budget. http://bit.ly/2krL2GG  #hotdeals",3,photo
15,7,2017-11-08T22:18:37+0000,174259145987694_1572225989524329,52,https://www.facebook.com/ToshibaUSA/photos/a.230361817044093.55615.174259145987694/1572225939524334/?type=3,"Store all of your creativity in one place. The Toshiba P300 Internal Desktop Hard Drive holds all of your important files, programs, and documents. Shop now: http://bit.ly/2iopPcq",1,photo
16,5,2017-11-07T17:41:28+0000,174259145987694_1516494205097508,76,https://www.facebook.com/ToshibaUSA/photos/a.230361817044093.55615.174259145987694/1516494205097508/?type=3,Ever forget a meeting? Never again with Portégé X30 + Cortana—get reminder and directions with ease. #WindowsPro http://bit.ly/2vKRMDh,5,photo
17,3,2017-11-06T23:15:12+0000,174259145987694_1570266566386938,105,https://www.facebook.com/ToshibaUSA/photos/a.230361817044093.55615.174259145987694/1570265896387005/?type=3,"For a limited time get $250 off awarding-winning, Toshiba thin & light laptop. http://bit.ly/2krL2GG  #hotdeals",9,photo
18,3,2017-11-03T17:47:05+0000,174259145987694_1567250220021906,42,https://www.facebook.com/ToshibaUSA/photos/a.230361817044093.55615.174259145987694/1567248666688728/?type=3,Check out our #sweet deals this month. 11 different laptops backed by Toshiba’s quality and reliability http://bit.ly/2krL2GG #hotdeals,3,photo
19,7,2017-11-02T18:08:40+0000,174259145987694_1566338080113120,48,https://youtu.be/8IG4_yL-oJI,Check out our latest product video for the X Series laptops. https://youtu.be/8IG4_yL-oJI #WindowsPro #Intel,2,video
20,2,2017-11-01T21:32:46+0000,174259145987694_1565547526858842,105,https://www.facebook.com/ToshibaUSA/photos/a.230361817044093.55615.174259145987694/1565547426858852/?type=3,"Today is your last chance to purchase the limited time only bundle of the N300 NAS Hard Drive plus QNAP TS-251+-2G-US! To shop online, visit: http://bit.ly/2zlogXF",7,photo
21,1,2017-11-01T18:13:09+0000,174259145987694_1565425200204408,47,https://www.facebook.com/ToshibaUSA/photos/a.230361817044093.55615.174259145987694/1565425010204427/?type=3,We use Magnesium alloys in our laptops for increased durability & compact designs. http://us.toshiba.com,3,photo
22,8,2017-10-31T18:04:47+0000,174259145987694_1516495001764095,117,https://www.facebook.com/ToshibaUSA/photos/a.230361817044093.55615.174259145987694/1516495001764095/?type=3,"Pesky passwords! Get easier logins with Portégé X30, Windows Hello + biometric facial recognition. #WindowsPro http://bit.ly/2vMGJdU",11,photo
23,5,2017-10-31T15:00:01+0000,174259145987694_1532639723482956,92,https://www.facebook.com/ToshibaUSA/photos/a.230361817044093.55615.174259145987694/1532639586816303/?type=3,👻 💀 👽 👾  Happy Halloween! 🤖 🎃 🦇 🕷  What are you dressing up like tonight?,5,photo
24,3,2017-10-30T17:48:06+0000,174259145987694_1563477027065892,60,https://www.facebook.com/ToshibaUSA/photos/a.230361817044093.55615.174259145987694/1563476663732595/?type=3,Looking for an amazing thin and light laptop? Get $250 off the Portégé X30-D1356 for a limited time. #hotdeals http://bit.ly/2krL2GG,1,photo
25,0,2017-10-27T17:34:38+0000,174259145987694_1560636750683253,43,https://www.facebook.com/ToshibaUSA/photos/a.230361817044093.55615.174259145987694/1560636630683265/?type=3,"Our new X Series laptops are nice, even nicer with an additional $200 off. #hotdeals http://bit.ly/2krL2GG",3,photo
26,2,2017-10-27T15:00:00+0000,174259145987694_1532639100149685,62,https://www.facebook.com/ToshibaUSA/photos/a.230361817044093.55615.174259145987694/1532639033483025/?type=3,"Beware: For I am fearless, and therefore powerful! - Canviostein",5,photo
27,13,2017-10-25T15:00:01+0000,174259145987694_1532638680149727,196,https://www.facebook.com/ToshibaUSA/photos/a.230361817044093.55615.174259145987694/1532638530149742/?type=3,"Take your performance to the extreme and extend your PC storage capacity up to 8TB with the pro-level X300 Desktop Internal Hard Drive. Are you ready to experience awesomeness?
📸 unknown",31,photo
28,6,2017-10-24T17:41:11+0000,174259145987694_1516496158430646,90,https://www.facebook.com/ToshibaUSA/photos/a.230361817044093.55615.174259145987694/1516496158430646/?type=3,"Multitask like mad with the Windows 10 Pro and the versatile, ultralight Portégé X20W convertible notebook. #WindowsPro http://bit.ly/2vj53kp

 — Products shown: Portégé® X20W.",7,photo
29,2,2017-10-24T15:00:00+0000,174259145987694_1532637850149810,50,https://www.facebook.com/ToshibaUSA/photos/a.230361817044093.55615.174259145987694/1532637726816489/?type=3,The Toshiba N300 NAS Internal Hard Drive provides the scalability and room to grow as business needs evolve over time. An excellent solution for all of your storage requirements.,2,photo
30,6,2017-10-23T20:44:30+0000,174259145987694_1556847414395520,66,https://www.facebook.com/ToshibaUSA/photos/a.230361817044093.55615.174259145987694/1556847324395529/?type=3,Treat yourself to an award-winning convertible laptop and get $200 off. #hotdeals http://bit.ly/2krL2GG,6,photo
31,2,2017-10-23T19:03:52+0000,174259145987694_1556778634402398,29,https://www.facebook.com/ToshibaUSA/photos/a.230361817044093.55615.174259145987694/1556775821069346/?type=3,See what else the editors of PCMag had to say about the Portégé X20W. http://bit.ly/2gDJGYf,1,photo
32,4,2017-10-23T15:00:00+0000,174259145987694_1532637633483165,67,https://www.facebook.com/ToshibaUSA/photos/a.230361817044093.55615.174259145987694/1532637540149841/?type=3,When working remote is the best option...🍁 💻,4,photo
33,2,2017-10-19T15:00:00+0000,174259145987694_1532636976816564,46,https://www.facebook.com/ToshibaUSA/photos/a.230361817044093.55615.174259145987694/1532636826816579/?type=3,Audrey Hepburn got nothing on you girl! 😎,2,photo
34,14,2017-10-18T17:16:39+0000,174259145987694_1516496671763928,109,https://www.facebook.com/ToshibaUSA/photos/a.230361817044093.55615.174259145987694/1516496671763928/?type=3,"Portégé X20W users, take note! Capture signatures, complete forms and write on PDFs with TruPen, a pen-on-paper feel. #WindowsPro http://bit.ly/2vgZbda",11,photo
35,4,2017-10-18T15:00:00+0000,174259145987694_1532636630149932,55,https://www.facebook.com/ToshibaUSA/photos/a.230361817044093.55615.174259145987694/1532636520149943/?type=3,"Tremendous space to hold a massive collection of games and extreme performance are two of the many things we love about the Toshiba X300 Internal Hard Drive. What do you love about it?
📸 roonboxI",4,photo
36,4,2017-10-17T15:00:00+0000,174259145987694_1532636376816624,68,https://www.facebook.com/ToshibaUSA/photos/a.230361817044093.55615.174259145987694/1532635966816665/?type=3,Work on-the-go right from the palm of your hand.,4,photo
37,7,2017-10-16T23:46:03+0000,174259145987694_1550699321676996,59,https://www.facebook.com/ToshibaUSA/photos/a.230361817044093.55615.174259145987694/1550699268343668/?type=3,October Hot Deal: Celebrate our best deal this month: $250 off the Portégé X30-D1356 & Portégé Z30-C1320. Great savings through Oct. 31. #hotdeals http://bit.ly/2krL2GG,5,photo
38,1,2017-10-16T15:00:00+0000,174259145987694_1532634993483429,64,https://www.facebook.com/ToshibaUSA/photos/a.230361817044093.55615.174259145987694/1532634830150112/?type=3,"The Toshiba L200 Mobile Internal Hard Drive is compatible with Windows, Mac, and Linux, while providing you an ideal mix of high performance and high capacity.",3,photo
39,4,2017-10-13T15:00:00+0000,174259145987694_1532634656816796,37,https://www.facebook.com/ToshibaUSA/photos/a.230361817044093.55615.174259145987694/1532634463483482/?type=3,"It’s Friday the 13th and anything could happen! Make sure you have all your photos (even the scary ones) backed up on your Canvio® Connect II, just in case you lose them all!",3,photo
40,2,2017-10-12T15:00:00+0000,174259145987694_1532634390150156,67,https://www.facebook.com/ToshibaUSA/photos/a.230361817044093.55615.174259145987694/1532634330150162/?type=3,Did you know that the Toshiba N300 NAS Internal Hard Drive offers high performance and fast read speed during data-intensive operation? Excellent for your most demanding tasks! Learn more at http://amzn.to/2v1tYvE,6,photo
41,3,2017-10-11T17:19:11+0000,174259145987694_1546176708795924,65,https://www.facebook.com/ToshibaUSA/photos/a.230361817044093.55615.174259145987694/1546176628795932/?type=3,Today we celebrate the #DayoftheGirl! Take a look at our latest blog post that details some of the ways you can inspire young girls 👩🏽‍🔬👩🏻‍🏫👩🏼‍💻👩🏿‍🔧 to pursue a love of STEM learning. http://ow.ly/qQR230fNFsj,1,photo
42,2,2017-10-10T15:00:00+0000,174259145987694_1532634103483518,261,https://www.facebook.com/ToshibaUSA/photos/a.230361817044093.55615.174259145987694/1532633976816864/?type=3,"Their PC, some headphones, and the Toshiba X300 Internal Hard Drive. A good gamer has everything he needs to play hard! 🎮  🔝 To shop online visit: http://amzn.to/2wmccjp",4,photo
43,1,2017-10-09T15:00:00+0000,174259145987694_1532633823483546,214,https://www.facebook.com/ToshibaUSA/photos/a.230361817044093.55615.174259145987694/1532633746816887/?type=3,"✈️  Whether you are traveling to Chicago, Miami, or LA, your Toshiba Canvio® Premium is always with you to help keep your files safe and within reach.",3,photo
44,4,2017-10-06T21:01:24+0000,174259145987694_1541928925887369,71,https://www.facebook.com/ToshibaUSA/photos/a.230361817044093.55615.174259145987694/1541928765887385/?type=3,Don’t miss our great savings on Toshiba laptops. Discounts from $50 to $250 on select models. #hotdeals http://bit.ly/2krL2GG,4,photo
45,4,2017-10-05T15:01:00+0000,174259145987694_1532633410150254,182,https://www.facebook.com/ToshibaUSA/photos/a.230361817044093.55615.174259145987694/1532633293483599/?type=3,"No act of kindness, however small, is ever wasted. ~Aesop",5,photo
46,0,2017-10-04T15:00:00+0000,174259145987694_1532633170150278,178,https://www.facebook.com/ToshibaUSA/photos/a.230361817044093.55615.174259145987694/1532632363483692/?type=3,Don’t lose those precious family memories! You can have all the storage capacity you need for your favorite moments with any of our Canvio® storage devices.,3,photo
47,8,2017-10-03T15:00:00+0000,174259145987694_1532632273483701,633,https://www.facebook.com/ToshibaUSA/photos/a.230361817044093.55615.174259145987694/1532632156817046/?type=3,"The Canvio® Premium is so light, that you can take it with you anywhere! To shop online visit: http://amzn.to/2tyHOSi",24,photo
48,5,2017-10-02T20:52:12+0000,174259145987694_1516497308430531,109,https://www.facebook.com/ToshibaUSA/photos/a.230361817044093.55615.174259145987694/1516497308430531/?type=3,"Boost productivity: Portégé X30 with Microsoft Edge can personalize pages, flag sites, save for later. #WindowsPro http://bit.ly/2vBRsr6",6,photo
